Date,Close,High,Low,Open,Volume,Dividends,Stock Splits,Capital Gains
2023-12-04 00:00:00-05:00,85.53620910644531,85.73014697158187,85.04673882295131,85.41614730001744,33766300,0.0,0.0,0.0
2023-12-05 00:00:00-05:00,87.3740005493164,87.38323769814694,86.41354140146355,86.46895020268657,73588600,0.0,0.0,0.0
2023-12-06 00:00:00-05:00,88.53763580322266,88.70386925485037,87.61411819326432,87.80805604584995,61606100,0.0,0.0,0.0
2023-12-07 00:00:00-05:00,88.02970886230469,88.73158430293932,87.78959228205686,87.90041694506687,47970200,0.0,0.0,0.0
2023-12-08 00:00:00-05:00,87.30935668945312,87.47559014298191,86.72754312504252,87.19853203847384,44809200,0.0,0.0,0.0
2023-12-11 00:00:00-05:00,87.12464904785156,87.21700644672441,86.37660202896745,86.81989358756415,33909700,0.0,0.0,0.0
2023-12-12 00:00:00-05:00,87.38323211669922,87.4571081649845,86.71829836097407,86.94917774582977,36996900,0.0,0.0,0.0
2023-12-13 00:00:00-05:00,89.43345642089844,89.56275538940015,87.75265438095222,87.89118345401158,70828500,0.0,0.0,0.0
2023-12-14 00:00:00-05:00,91.7598876953125,91.7598876953125,90.25896616140368,90.48132961955606,87798600,0.311,0.0,0.0
2023-12-15 00:00:00-05:00,91.86178588867188,92.04708166834986,91.33368514115061,91.43559994054777,59941300,0.0,0.0,0.0
2023-12-18 00:00:00-05:00,91.12985229492188,91.25956074979045,90.81484099839771,91.25956074979045,34746000,0.0,0.0,0.0
2023-12-19 00:00:00-05:00,91.62088775634766,91.96369269439361,91.40779833509824,91.59309409866994,30018400,0.0,0.0,0.0
2023-12-20 00:00:00-05:00,92.24163055419922,92.36207915468833,91.33367147363424,91.82471157802263,51229400,0.0,0.0,0.0
2023-12-21 00:00:00-05:00,91.657958984375,92.50106399585005,91.4911899503299,92.40841610328745,65231200,0.0,0.0,0.0
2023-12-22 00:00:00-05:00,91.24104309082031,92.07488122131856,91.0186796586782,92.07488122131856,29244200,0.0,0.0,0.0
2023-12-26 00:00:00-05:00,91.5004653930664,91.6023802049637,91.24104844226669,91.29663576927183,24019700,0.0,0.0,0.0
2023-12-27 00:00:00-05:00,93.121826171875,93.14035292423868,92.18606613442324,92.44548307900433,45082800,0.0,0.0,0.0
2023-12-28 00:00:00-05:00,92.44548034667969,93.17741074359002,92.24165073379562,92.7326909456083,36213000,0.0,0.0,0.0
2023-12-29 00:00:00-05:00,91.61161804199219,92.48252365498433,91.53750397998142,91.84324127365349,41616200,0.0,0.0,0.0
2024-01-02 00:00:00-05:00,91.08353424072266,91.3985455698374,90.79632364216796,91.00942016497335,47797400,0.0,0.0,0.0
2024-01-03 00:00:00-05:00,91.46339416503906,91.58383571571488,90.00880037299012,90.22188981407665,58159500,0.0,0.0,0.0
2024-01-04 00:00:00-05:00,90.07365417480469,90.46277955382777,89.93467880555903,90.25894995474495,52604500,0.0,0.0,0.0
2024-01-05 00:00:00-05:00,89.21202087402344,90.49984570926237,89.13789973004015,89.40658357554356,45894800,0.0,0.0,0.0
2024-01-08 00:00:00-05:00,90.0921859741211,90.22189444106431,89.02671750830362,89.15643304382813,39485800,0.0,0.0,0.0
2024-01-09 00:00:00-05:00,89.51775360107422,90.02732049510513,89.48995287427506,89.53628035035989,34374000,0.0,0.0,0.0
2024-01-10 00:00:00-05:00,89.10083770751953,89.91615614089994,89.05451729472007,89.79570751674262,48227800,0.0,0.0,0.0
2024-01-11 00:00:00-05:00,89.60113525390625,89.71231695620308,88.67464227384073,89.10082819644121,78858900,0.0,0.0,0.0
2024-01-12 00:00:00-05:00,89.42511749267578,90.1199873688894,89.19349420060458,89.66600769563277,38883900,0.0,0.0,0.0
2024-01-16 00:00:00-05:00,87.85005950927734,88.74875878408332,87.56284896236909,88.59125668213879,61716700,0.0,0.0,0.0
2024-01-17 00:00:00-05:00,87.71111297607422,88.01685744048517,87.2386065149836,87.64625873228242,55506800,0.0,0.0,0.0
2024-01-18 00:00:00-05:00,86.89578247070312,87.62771281548635,86.6363655522647,87.5165311067638,77339100,0.0,0.0,0.0
2024-01-19 00:00:00-05:00,87.17372131347656,87.24784244852141,86.40473751027297,86.82165652488432,47030900,0.0,0.0,0.0
2024-01-22 00:00:00-05:00,87.69258117675781,88.09097352815516,87.45169096999656,87.85008332139392,35756400,0.0,0.0,0.0
2024-01-23 00:00:00-05:00,86.9977035522461,87.08108453837353,86.56225066403016,86.98843664203814,35786700,0.0,0.0,0.0
2024-01-24 00:00:00-05:00,86.4881362915039,87.59066542939242,86.25651299823872,87.5628717651737,54574900,0.0,0.0,0.0
2024-01-25 00:00:00-05:00,87.05329895019531,87.29418915787414,86.6919671729681,87.09035952588299,57019400,0.0,0.0,0.0
2024-01-26 00:00:00-05:00,86.88652801513672,87.155211881626,86.61784414864744,87.02550340381488,29276900,0.0,0.0,0.0
2024-01-29 00:00:00-05:00,87.88712310791016,88.17433366473054,87.20152029392908,87.37754915040915,38243600,0.0,0.0,0.0
2024-01-30 00:00:00-05:00,88.68391418457031,88.79508882455686,87.77594790272188,88.46155783601634,40151400,0.0,0.0,0.0
2024-01-31 00:00:00-05:00,89.5548095703125,89.78643280168379,88.94332084657387,89.14715042115341,80646700,0.0,0.0,0.0
2024-02-01 00:00:00-05:00,91.3115234375,91.7111975396782,90.33557999589543,90.54935504396528,84291200,0.31,0.0,0.0
2024-02-02 00:00:00-05:00,89.2945785522461,89.80579215550594,88.9413809390187,89.48047053998161,63823300,0.0,0.0,0.0
2024-02-05 00:00:00-05:00,87.49137878417969,88.16060115073321,87.38913608421605,87.95611575080594,53827400,0.0,0.0,0.0
2024-02-06 00:00:00-05:00,88.34651184082031,88.43945782813599,87.56574994645527,87.59363303351755,33411500,0.0,0.0,0.0
2024-02-07 00:00:00-05:00,87.9189453125,88.51381521719748,87.85388241389117,87.90035895203638,40120200,0.0,0.0,0.0
2024-02-08 00:00:00-05:00,87.40774536132812,87.6494106133037,87.05454775561354,87.3891519081552,50087700,0.0,0.0,0.0
2024-02-09 00:00:00-05:00,87.23113250732422,87.3798517494984,87.05453727139708,87.14748325209406,27951300,0.0,0.0,0.0
2024-02-12 00:00:00-05:00,87.33338928222656,87.50069491096228,86.90583202908523,87.27762310308962,27890300,0.0,0.0,0.0
2024-02-13 00:00:00-05:00,85.83692932128906,86.49685506291361,85.81834295999059,86.31096308463113,49768500,0.0,0.0,0.0
2024-02-14 00:00:00-05:00,86.27378845214844,86.48757062220461,85.725402119353,85.79046502479187,44191600,0.0,0.0,0.0
2024-02-15 00:00:00-05:00,86.71993255615234,87.11030995908169,86.44108750187465,86.96159070578044,49598500,0.0,0.0,0.0
2024-02-16 00:00:00-05:00,86.21800994873047,86.30165920462642,85.82762548057784,85.95775836417793,33116800,0.0,0.0,0.0
2024-02-20 00:00:00-05:00,86.29236602783203,86.61768761322527,86.18083368205069,86.24589658086451,24469300,0.0,0.0,0.0
2024-02-21 00:00:00-05:00,85.67891693115234,86.34813937175466,85.5209080469335,86.28307647288077,36343100,0.0,0.0,0.0
2024-02-22 00:00:00-05:00,86.09716033935547,86.21799647853601,85.76254918540167,85.81832243860912,45190700,0.0,0.0,0.0
2024-02-23 00:00:00-05:00,87.24974822998047,87.3705773265975,86.20873454299912,86.20873454299912,38406700,0.0,0.0,0.0
2024-02-26 00:00:00-05:00,86.9894790649414,87.39844994498124,86.6176950918049,87.37056685612848,27855000,0.0,0.0,0.0
2024-02-27 00:00:00-05:00,86.37602233886719,86.87793916862535,86.30166271416432,86.66415702043564,30242000,0.0,0.0,0.0
2024-02-28 00:00:00-05:00,86.9244155883789,86.99877521904666,86.34814617901546,86.51545180235557,34574200,0.0,0.0,0.0
2024-02-29 00:00:00-05:00,87.53787231445312,87.64941176097726,87.16608125069742,87.20326106620546,51038600,0.0,0.0,0.0
2024-03-01 00:00:00-05:00,88.08331298828125,88.12060962336842,86.72201781882563,87.12294775400547,45832800,0.295,0.0,0.0
2024-03-04 00:00:00-05:00,87.72899627685547,87.79427072179948,87.34671822576067,87.36536298602638,23864200,0.0,0.0,0.0
2024-03-05 00:00:00-05:00,88.97840881347656,89.21150744212828,88.54950819039009,88.79193275599744,37721900,0.0,0.0,0.0
2024-03-06 00:00:00-05:00,89.50056457519531,89.66839590445322,88.95978105968159,89.03436722876857,40571600,0.0,0.0,0.0
2024-03-07 00:00:00-05:00,89.41664123535156,89.88283852321722,89.02503722080989,89.84554188655522,39075000,0.0,0.0,0.0
2024-03-08 00:00:00-05:00,89.25814819335938,89.5565142142604,89.02504951723023,89.32341553813126,25023200,0.0,0.0,0.0
2024-03-11 00:00:00-04:00,89.21150970458984,89.51920160947873,88.92246967408528,89.47257903712377,17787900,0.0,0.0,0.0
2024-03-12 00:00:00-04:00,88.46558380126953,88.77327568032561,88.28843369112633,88.61477032939558,29566000,0.0,0.0,0.0
2024-03-13 00:00:00-04:00,88.03669738769531,88.33506337841463,87.84089537318634,88.11129066377673,38270100,0.0,0.0,0.0
2024-03-14 00:00:00-04:00,86.6847152709961,87.41198182157476,86.5821513099037,87.39333706210581,58365600,0.0,0.0,0.0
2024-03-15 00:00:00-04:00,86.65676879882812,86.88986748217887,86.51690816609621,86.76865161412782,34997700,0.0,0.0,0.0
2024-03-18 00:00:00-04:00,86.39570617675781,86.70339105653214,86.24651959319998,86.46097352866241,29519500,0.0,0.0,0.0
2024-03-19 00:00:00-04:00,86.63809967041016,86.96443633940429,86.42365290804509,86.57283233661133,26953100,0.0,0.0,0.0
2024-03-20 00:00:00-04:00,86.6101303100586,87.4492868387248,86.05069499548311,86.8059323144797,43460100,0.0,0.0,0.0
2024-03-21 00:00:00-04:00,86.79659271240234,87.11361051270318,86.46093726738506,86.9644239917134,34276600,0.0,0.0,0.0
2024-03-22 00:00:00-04:00,87.6264419555664,87.84088871604041,87.43995877949575,87.82224395523625,30262300,0.0,0.0,0.0
2024-03-25 00:00:00-04:00,87.188232421875,87.412005163283,86.99243038394211,87.37470852078046,24011800,0.0,0.0,0.0
2024-03-26 00:00:00-04:00,87.43062591552734,87.52387105297815,86.9737546191604,87.18820847624993,34423000,0.0,0.0,0.0
2024-03-27 00:00:00-04:00,88.29776763916016,88.29776763916016,87.5891528499927,87.63576831281333,50157800,0.0,0.0,0.0
2024-03-28 00:00:00-04:00,88.22318267822266,88.59613484029592,87.94346144306121,88.10196682330299,34540400,0.0,0.0,0.0
2024-04-01 00:00:00-04:00,86.57860565185547,87.28021507484574,86.49440880978378,87.27085828413996,48945400,0.312,0.0,0.0
2024-04-02 00:00:00-04:00,86.10151672363281,86.25118970222344,85.44667692301913,85.6618403050978,43086300,0.0,0.0,0.0
2024-04-03 00:00:00-04:00,86.08279418945312,86.11086456108947,85.17538534646445,85.3718351250789,45494400,0.0,0.0,0.0
2024-04-04 00:00:00-04:00,86.70021057128906,86.77505061850195,86.1015044678654,86.65343375749607,47957400,0.0,0.0,0.0
2024-04-05 00:00:00-04:00,85.4934310913086,86.23246040835394,85.48407430226935,85.77407766537503,42495900,0.0,0.0,0.0
2024-04-08 00:00:00-04:00,85.48410034179688,85.68055014862891,85.25023050454811,85.34378414916044,37879800,0.0,0.0,0.0
2024-04-09 00:00:00-04:00,86.27924346923828,86.4008531870063,85.91440004165544,85.94247041080749,32522000,0.0,0.0,0.0
2024-04-10 00:00:00-04:00,84.39892578125,85.40924492500415,84.23989604671624,85.3156913050298,74368900,0.0,0.0,0.0
2024-04-11 00:00:00-04:00,84.01539611816406,84.60475266225413,83.73475660220102,84.54861904934883,65751200,0.0,0.0,0.0
2024-04-12 00:00:00-04:00,84.46440887451172,85.08182136977724,84.455052085104,84.79182513239034,47900100,0.0,0.0,0.0
2024-04-15 00:00:00-04:00,83.15475463867188,83.50088455001088,82.80862472733287,83.46346452144931,55993100,0.0,0.0,0.0
2024-04-16 00:00:00-04:00,82.60282135009766,82.8647544004391,82.12572493003842,82.36895153555847,45103200,0.0,0.0,0.0
2024-04-17 00:00:00-04:00,83.51958465576172,83.6131311514942,82.75249197133114,83.1360418821165,57947000,0.0,0.0,0.0
2024-04-18 00:00:00-04:00,83.09864044189453,83.51024654260361,82.87412023735315,83.48218330132137,43839500,0.0,0.0,0.0
2024-04-19 00:00:00-04:00,83.3979721069336,83.6224851165331,83.1734590973341,83.6224851165331,44826800,0.0,0.0,0.0
2024-04-22 00:00:00-04:00,83.25764465332031,83.36990472109952,82.93022837705539,82.9582916097153,24969000,0.0,0.0,0.0
2024-04-23 00:00:00-04:00,83.28571319580078,83.76280959285492,82.83668717033571,83.00507371417011,27222700,0.0,0.0,0.0
2024-04-24 00:00:00-04:00,82.69635009765625,82.91150628405029,81.85441751860851,82.84602303552096,48986800,0.0,0.0,0.0
2024-04-25 00:00:00-04:00,82.11636352539062,82.22862359943268,81.70475039104302,81.81701046508508,49282600,0.0,0.0,0.0
2024-04-26 00:00:00-04:00,82.54667663574219,82.89280648406331,82.36894045385999,82.55603342546421,31589800,0.0,0.0,0.0
2024-04-29 00:00:00-04:00,83.23893737792969,83.27635026300896,82.77119780590458,82.93958433731919,39228600,0.0,0.0,0.0
2024-04-30 00:00:00-04:00,82.5279769897461,83.00507338490769,82.41571691525513,82.71506997675772,41054700,0.0,0.0,0.0
2024-05-01 00:00:00-04:00,83.13628387451172,83.74647710920078,82.83588204296174,83.17383499872355,59679500,0.308,0.0,0.0
2024-05-02 00:00:00-04:00,83.49302673339844,83.55873941870153,82.63875466231272,82.80773116197004,58925400,0.0,0.0,0.0
2024-05-03 00:00:00-04:00,84.33790588378906,84.60076379903492,83.80281480436524,84.42239771851169,50066100,0.0,0.0,0.0
2024-05-06 00:00:00-04:00,84.66648864746094,84.72281177060148,84.17833103975327,84.36608672046655,23868200,0.0,0.0,0.0
2024-05-07 00:00:00-04:00,85.18278503417969,85.65216340667021,85.06074923570456,85.33298955120652,30525800,0.0,0.0,0.0
2024-05-08 00:00:00-04:00,84.66648864746094,84.91994986374026,84.63832708589067,84.77913489374203,31171700,0.0,0.0,0.0
2024-05-09 00:00:00-04:00,85.07952880859375,85.21095419164297,84.31913806921669,84.36607877551121,39606700,0.0,0.0,0.0
2024-05-10 00:00:00-04:00,84.60074615478516,84.84481771053419,84.45054166311402,84.75094348431192,21913800,0.0,0.0,0.0
2024-05-13 00:00:00-04:00,84.816650390625,85.06072909191896,84.77909927026101,85.00440599244493,23157500,0.0,0.0,0.0
2024-05-14 00:00:00-04:00,85.29542541503906,85.35174851926249,84.88237021834863,85.09828738811257,25746400,0.0,0.0,0.0
2024-05-15 00:00:00-04:00,86.4594955444336,86.60970006278791,86.01827872444984,86.24358550198131,65142900,0.0,0.0,0.0
2024-05-16 00:00:00-04:00,86.37500762939453,86.75989415946256,86.30929494561973,86.73173260386555,37902400,0.0,0.0,0.0
2024-05-17 00:00:00-04:00,85.79295349121094,86.17784708295507,85.74601280270534,86.02764260945195,24755000,0.0,0.0,0.0
2024-05-20 00:00:00-04:00,85.53951263427734,85.72726110843574,85.43624882484667,85.50196150701662,17922800,0.0,0.0,0.0
2024-05-21 00:00:00-04:00,85.98072814941406,86.1497046525797,85.83053079223666,86.11216068489462,15334400,0.0,0.0,0.0
2024-05-22 00:00:00-04:00,86.083984375,86.159086628039,85.67093630757557,85.68031871759665,38073700,0.0,0.0,0.0
2024-05-23 00:00:00-04:00,85.53012084960938,86.17786524434815,85.2578805556198,86.17786524434815,51294700,0.0,0.0,0.0
2024-05-24 00:00:00-04:00,85.7835922241211,85.86808405887932,85.3329929792301,85.39870566753278,19164400,0.0,0.0,0.0
2024-05-28 00:00:00-04:00,84.5538101196289,85.76480704241355,84.516258994642,85.73664548920956,45973700,0.0,0.0,0.0
2024-05-29 00:00:00-04:00,83.53057098388672,83.92484706323746,83.24894112026763,83.86851679322669,45508400,0.0,0.0,0.0
2024-05-30 00:00:00-04:00,84.33790588378906,84.4599488492611,83.9624089005867,84.11260626143847,29548600,0.0,0.0,0.0
2024-05-31 00:00:00-04:00,84.9105224609375,85.10766762839363,84.72277402601433,84.93869117210531,41308800,0.0,0.0,0.0
2024-06-03 00:00:00-04:00,86.2839126586914,86.34984986016477,85.35137018453499,85.379627958507,42272100,0.308,0.0,0.0
2024-06-04 00:00:00-04:00,87.29183197021484,87.4142919314753,86.65129594397166,86.84910758914151,42581500,0.0,0.0,0.0
2024-06-05 00:00:00-04:00,87.93238067626953,87.93238067626953,87.02809565940237,87.60269455344584,43153900,0.0,0.0,0.0
2024-06-06 00:00:00-04:00,87.80049133300781,88.00772462837658,87.47080526611079,87.52732082425963,22891900,0.0,0.0,0.0
2024-06-07 00:00:00-04:00,86.18971252441406,86.50056239273246,86.09551755460667,86.50056239273246,35240500,0.0,0.0,0.0
2024-06-10 00:00:00-04:00,85.6151351928711,85.77526740009445,85.38906577169593,85.71875184145499,20586500,0.0,0.0,0.0
2024-06-11 00:00:00-04:00,86.50057220458984,86.53825163410993,85.64338135289465,85.7469979874208,30329200,0.0,0.0,0.0
2024-06-12 00:00:00-04:00,87.1505126953125,88.13957784460521,87.12225492303823,87.62149473085846,42554600,0.0,0.0,0.0
2024-06-13 00:00:00-04:00,88.43161010742188,88.53522676028489,87.55558297924581,87.80991737686143,33093800,0.0,0.0,0.0
2024-06-14 00:00:00-04:00,89.17576599121094,89.33589821077376,88.77072102097577,88.94027489657695,28776700,0.0,0.0,0.0
2024-06-17 00:00:00-04:00,88.29031372070312,88.3656654000743,87.86642548948224,88.09249490082983,31040200,0.0,0.0,0.0
2024-06-18 00:00:00-04:00,89.10040283203125,89.1098244876166,88.29032011712901,88.44103067340703,26881000,0.0,0.0,0.0
2024-06-20 00:00:00-04:00,88.50697326660156,88.5446527046147,87.92295275732484,87.9888971638113,30246300,0.0,0.0,0.0
2024-06-21 00:00:00-04:00,88.50697326660156,88.99679877415443,88.15844385494349,88.77072214607558,22596400,0.0,0.0,0.0
2024-06-24 00:00:00-04:00,88.86490631103516,88.86490631103516,88.29972918299535,88.59174299533264,56939100,0.0,0.0,0.0
2024-06-25 00:00:00-04:00,89.015625,89.06272608893258,88.5823222909655,88.61058006967816,22890200,0.0,0.0,0.0
2024-06-26 00:00:00-04:00,87.74396514892578,88.04539340024495,87.70628571918384,87.86641790562481,38489100,0.0,0.0,0.0
2024-06-27 00:00:00-04:00,88.09249877929688,88.27147429724441,87.998303785973,88.09249877929688,23140800,0.0,0.0,0.0
2024-06-28 00:00:00-04:00,86.4534912109375,88.32799834880414,86.4534912109375,88.2903260971462,55119600,0.0,0.0,0.0
2024-07-01 00:00:00-04:00,84.96138763427734,86.06698950185962,84.87633745474588,85.44331221687972,49735400,0.291,0.0,0.0
2024-07-02 00:00:00-04:00,85.62285614013672,85.81184532248366,85.12202831838962,85.68900307490567,34204700,0.0,0.0,0.0
2024-07-03 00:00:00-04:00,86.74736785888672,86.83241083458846,86.07643962857512,86.1520381910716,35563300,0.0,0.0,0.0
2024-07-05 00:00:00-04:00,87.46553802490234,87.6261867825877,86.84186786912947,87.19149862588165,34895500,0.0,0.0,0.0
2024-07-08 00:00:00-04:00,87.65453338623047,87.73957636620676,87.14425387794444,87.44664093365363,16095700,0.0,0.0,0.0
2024-07-09 00:00:00-04:00,87.2670669555664,87.5789055301407,86.8134901284344,87.38046476708624,30289800,0.0,0.0,0.0
2024-07-10 00:00:00-04:00,87.5411148071289,87.57891408132623,87.18203251646588,87.36157005706019,23572500,0.0,0.0,0.0
2024-07-11 00:00:00-04:00,88.3915786743164,88.95855335691918,88.32543174817066,88.52387252660792,49761800,0.0,0.0,0.0
2024-07-12 00:00:00-04:00,88.76957702636719,88.76957702636719,88.20259505236157,88.38213982476171,27796500,0.0,0.0,0.0
2024-07-15 00:00:00-04:00,87.74901580810547,88.16480065554018,87.67341725230368,87.88130967602103,37918900,0.0,0.0,0.0
2024-07-16 00:00:00-04:00,88.98692321777344,89.02472250064362,88.24985522549501,88.38214911080263,36383700,0.0,0.0,0.0
2024-07-17 00:00:00-04:00,89.00582885742188,89.20426969071961,88.5333486230531,88.75068549355605,29036800,0.0,0.0,0.0
2024-07-18 00:00:00-04:00,88.325439453125,88.95856111710307,88.24038927810452,88.52388024887298,34553100,0.0,0.0,0.0
2024-07-19 00:00:00-04:00,87.80570983886719,88.03250550296289,87.71121525023148,87.91910767091504,32164700,0.0,0.0,0.0
2024-07-22 00:00:00-04:00,87.55057525634766,88.3726861222466,87.21984058561387,88.25929549769508,36160400,0.0,0.0,0.0
2024-07-23 00:00:00-04:00,87.42771911621094,87.9096508621344,87.39937146224037,87.70175845371743,23498000,0.0,0.0,0.0
2024-07-24 00:00:00-04:00,86.48275756835938,87.73955641166758,86.43551388227584,87.49386473182005,50757100,0.0,0.0,0.0
2024-07-25 00:00:00-04:00,87.19149017333984,87.74902054060296,86.89855476565316,86.96470170317839,44999100,0.0,0.0,0.0
2024-07-26 00:00:00-04:00,87.87187194824219,88.02306908375263,87.60728417057513,87.83407266436457,34423800,0.0,0.0,0.0
2024-07-29 00:00:00-04:00,88.34435272216797,88.53334914271056,88.08921656628083,88.51444589591816,25801300,0.0,0.0,0.0
2024-07-30 00:00:00-04:00,88.68451690673828,88.87351328004925,88.16479310145068,88.59002232482004,28169800,0.0,0.0,0.0
2024-07-31 00:00:00-04:00,89.59169006347656,89.62003772096266,89.05306294281444,89.32710231430576,47445300,0.0,0.0,0.0
2024-08-01 00:00:00-04:00,90.3644027709961,90.93327481581815,90.18426670807708,90.20322573393383,77254200,0.315,0.0,0.0
