Entry,Exit,Type,Entry_Price,Exit_Price,PnL%,Bars,Entry_Distance,Entry_RSI,Date,Hour
2025-09-11 09:45:00-04:00,2025-09-11 13:00:00-04:00,Long,33.81999969482422,33.85499954223633,0.10348860948530914,13,-1.5964833477345441,31.63385218549678,2025-09-11,9
2025-09-12 10:15:00-04:00,2025-09-12 13:30:00-04:00,Long,33.380001068115234,33.349998474121094,-0.08988194438016144,13,-1.0763180024449517,24.224810694404937,2025-09-12,10
2025-09-15 12:45:00-04:00,2025-09-16 09:30:00-04:00,Short,33.85499954223633,34.13999938964844,-0.8418249926618767,13,1.130597757948327,70.53530754420963,2025-09-15,12
2025-09-16 09:45:00-04:00,2025-09-16 12:15:00-04:00,Short,34.22999954223633,34.15999984741211,0.20449808869511163,10,1.2584222610141254,75.55143154218904,2025-09-16,9
2025-09-17 14:15:00-04:00,2025-09-17 14:30:00-04:00,Long,33.488800048828125,33.959999084472656,1.4070346950547723,1,-1.4413364002282743,33.40257064028154,2025-09-17,14
2025-09-17 15:00:00-04:00,2025-09-17 15:15:00-04:00,Long,33.47999954223633,32.95500183105469,-1.568093543488062,1,-1.2987570320191022,38.863682327004575,2025-09-17,15
2025-09-17 15:30:00-04:00,2025-09-18 12:15:00-04:00,Long,33.01499938964844,32.86000061035156,-0.4694798793347048,13,-2.371720033223697,32.60888777136276,2025-09-17,15
2025-09-19 10:30:00-04:00,2025-09-19 12:15:00-04:00,Short,33.47999954223633,33.22999954223633,0.746714466601516,7,1.288785036800655,62.14371888238982,2025-09-19,10
2025-09-22 15:45:00-04:00,2025-09-23 12:30:00-04:00,Short,33.775001525878906,34.04499816894531,-0.7993978708173582,13,1.0441007518072607,77.7449942880633,2025-09-22,15
2025-09-23 13:30:00-04:00,2025-09-23 15:45:00-04:00,Short,34.560001373291016,34.2599983215332,0.8680643513795219,9,1.634134092753417,82.36757211298254,2025-09-23,13
2025-09-24 15:45:00-04:00,2025-09-25 09:30:00-04:00,Long,33.84000015258789,34.744998931884766,2.6743462624590615,1,-1.1900546410977086,37.457136303704175,2025-09-24,15
2025-09-25 11:45:00-04:00,2025-09-25 13:00:00-04:00,Long,33.560001373291016,33.88999938964844,0.9833075174426343,5,-1.4761356143845656,39.30864791124828,2025-09-25,11
2025-09-25 13:45:00-04:00,2025-09-26 09:30:00-04:00,Short,34.505001068115234,33.91999816894531,1.695414812522643,9,1.5432674865668774,61.61602810115314,2025-09-25,13
2025-09-26 12:15:00-04:00,2025-09-26 15:30:00-04:00,Long,33.584999084472656,33.29499816894531,-0.8634834700990652,13,-1.4756672447646124,38.48657530038744,2025-09-26,12
2025-09-26 15:45:00-04:00,2025-09-29 11:00:00-04:00,Long,32.875,33.17499923706055,0.9125452077887357,7,-1.8507880247215835,23.815469447830175,2025-09-26,15
2025-10-02 10:45:00-04:00,2025-10-02 13:00:00-04:00,Short,33.40959930419922,33.13999938964844,0.8069534510008192,9,1.2178061610396853,68.41313194853666,2025-10-02,10
2025-10-07 09:45:00-04:00,2025-10-07 11:00:00-04:00,Long,32.88999938964844,33.279998779296875,1.1857689172569068,5,-1.134935443820687,31.057166797476132,2025-10-07,9
2025-10-07 11:45:00-04:00,2025-10-07 15:00:00-04:00,Short,33.68000030517578,33.685001373291016,-0.01484877692968974,13,1.2618358525249667,67.75673551660543,2025-10-07,11
2025-10-08 11:15:00-04:00,2025-10-08 14:15:00-04:00,Long,33.25,33.32500076293945,0.2255662043291823,12,-1.0767905422912454,38.58211091201763,2025-10-08,11
2025-10-09 10:30:00-04:00,2025-10-09 11:00:00-04:00,Short,33.71500015258789,33.30500030517578,1.2160754725093446,2,1.212828504435584,66.27012604896993,2025-10-09,10
2025-10-09 13:15:00-04:00,2025-10-09 13:45:00-04:00,Short,33.7400016784668,33.470001220703125,0.8002384242203189,2,1.0130849267761235,61.23991208093915,2025-10-09,13
2025-10-10 11:00:00-04:00,2025-10-10 11:15:00-04:00,Short,34.2400016784668,35.849998474121094,-4.702093214752405,1,2.3258403119426103,68.6534776622594,2025-10-10,11
2025-10-10 11:30:00-04:00,2025-10-10 12:15:00-04:00,Short,35.709999084472656,36.31999969482422,-1.7082067375823642,3,6.047023819294553,78.90973544955521,2025-10-10,11
2025-10-10 12:30:00-04:00,2025-10-10 14:45:00-04:00,Short,36.61000061035156,37.31010055541992,-1.9123188565869746,9,7.078909113694606,83.8612195569407,2025-10-10,12
2025-10-10 15:00:00-04:00,2025-10-13 09:30:00-04:00,Short,37.279998779296875,35.27000045776367,5.3916265755068595,4,3.7652298201284884,77.938076637014,2025-10-10,15
2025-10-13 09:45:00-04:00,2025-10-13 10:15:00-04:00,Long,34.70479965209961,35.27000045776367,1.6285955007086992,2,-4.97236688424829,38.64895866181431,2025-10-13,9
2025-10-13 14:00:00-04:00,2025-10-14 09:30:00-04:00,Long,34.56999969482422,37.619998931884766,8.822676494027245,8,-1.5412924257516898,39.04931151423529,2025-10-13,14
2025-10-14 09:45:00-04:00,2025-10-14 10:15:00-04:00,Short,37.09000015258789,36.529998779296875,1.5098446238532637,2,5.796908111107786,67.92215246944204,2025-10-14,9
2025-10-14 10:30:00-04:00,2025-10-14 11:30:00-04:00,Short,36.540000915527344,36.040000915527344,1.3683634030439489,4,3.5010656553176416,60.83449188990112,2025-10-14,10
2025-10-14 15:30:00-04:00,2025-10-15 09:30:00-04:00,Short,36.380001068115234,35.41999816894531,2.63882042601506,2,2.3030739503492157,64.26765106431506,2025-10-14,15
2025-10-15 11:45:00-04:00,2025-10-15 13:00:00-04:00,Short,36.060001373291016,37.290000915527344,-3.410980297819307,5,1.7679181452850765,60.03520319360379,2025-10-15,11
2025-10-15 13:15:00-04:00,2025-10-15 13:45:00-04:00,Short,37.060001373291016,36.349998474121094,1.9158199483543945,2,3.5374450271613864,68.82517499259812,2025-10-15,13
2025-10-16 10:00:00-04:00,2025-10-16 10:30:00-04:00,Short,36.900001525878906,36.45000076293945,1.2195142122795204,2,1.3477786039916155,62.50908327961283,2025-10-16,10
2025-10-16 11:15:00-04:00,2025-10-16 12:00:00-04:00,Short,37.09000015258789,37.70500183105469,-1.658133394275239,3,1.3844068253646702,60.75508259357807,2025-10-16,11
2025-10-16 12:15:00-04:00,2025-10-16 12:30:00-04:00,Short,38.45000076293945,39.029998779296875,-1.5084473468111363,1,4.6129422010582255,73.65521443747582,2025-10-16,12
2025-10-16 12:45:00-04:00,2025-10-16 13:30:00-04:00,Short,38.30009841918945,38.959999084472656,-1.7229738108259636,3,3.583039716336675,65.10843524133243,2025-10-16,12
2025-10-16 13:45:00-04:00,2025-10-16 14:00:00-04:00,Short,38.86000061035156,39.790000915527344,-2.3932071296160684,1,3.7130678927151664,66.96346385400847,2025-10-16,13
2025-10-16 14:15:00-04:00,2025-10-17 09:30:00-04:00,Short,39.68000030517578,40.4900016784668,-2.0413340903764072,7,4.9783915682498225,71.33430166542293,2025-10-16,14
2025-10-17 09:45:00-04:00,2025-10-17 10:00:00-04:00,Short,39.900001525878906,38.95000076293945,2.3809542020275067,1,2.0577715675519306,63.370902870095314,2025-10-17,9
2025-10-17 14:30:00-04:00,2025-10-17 15:15:00-04:00,Long,38.029998779296875,37.189998626708984,-2.208783012228698,3,-2.54143411140721,38.083582874991215,2025-10-17,14
2025-10-17 15:30:00-04:00,2025-10-20 09:30:00-04:00,Long,37.400001525878906,35.415000915527344,-5.307488046432412,2,-3.2177718295940765,33.90455815290622,2025-10-17,15
2025-10-20 09:45:00-04:00,2025-10-20 10:15:00-04:00,Long,35.08000183105469,34.53499984741211,-1.5535973637267981,2,-7.801176785704064,19.31017043604101,2025-10-20,9
2025-10-20 10:30:00-04:00,2025-10-20 13:45:00-04:00,Long,34.2599983215332,34.29899978637695,0.113839657777323,13,-8.289572948489885,16.250677922694795,2025-10-20,10
2025-10-21 10:45:00-04:00,2025-10-21 12:45:00-04:00,Long,33.7400016784668,34.029998779296875,0.8595052946163816,8,-1.4401989787766603,30.565302124765676,2025-10-21,10
2025-10-22 10:15:00-04:00,2025-10-22 11:45:00-04:00,Short,34.40999984741211,33.970001220703125,1.278694067596968,6,1.9264870180800027,65.23959017358362,2025-10-22,10
2025-10-22 13:00:00-04:00,2025-10-22 13:30:00-04:00,Short,34.97999954223633,35.70869827270508,-2.0831867924666163,2,2.47592913416941,66.5009524948192,2025-10-22,13
2025-10-22 13:45:00-04:00,2025-10-22 14:15:00-04:00,Short,35.63999938964844,35.13999938964844,1.4029180936103605,2,3.530071946703158,72.92769349785424,2025-10-22,13
2025-10-23 12:00:00-04:00,2025-10-23 15:15:00-04:00,Long,33.755001068115234,33.58000183105469,-0.5184394357073508,13,-2.0028492880957764,37.65727260655909,2025-10-23,12
2025-10-24 09:30:00-04:00,2025-10-24 10:15:00-04:00,Long,32.68000030517578,33.02000045776367,1.040392134066297,3,-2.9174521222254595,22.05532460351036,2025-10-24,9
2025-10-24 10:30:00-04:00,2025-10-24 12:15:00-04:00,Long,32.84000015258789,33.165000915527344,0.9896490908324251,7,-1.8043892278861546,33.73368164842303,2025-10-24,10
2025-10-27 09:30:00-04:00,2025-10-27 12:45:00-04:00,Long,32.03499984741211,32.23500061035156,0.6243195376684537,13,-2.856302110964669,23.51582831143407,2025-10-27,9
2025-10-28 11:30:00-04:00,2025-10-28 12:15:00-04:00,Short,32.7057991027832,32.34000015258789,1.118452874506233,3,1.1543283121832126,64.7915869682716,2025-10-28,11
2025-10-28 15:45:00-04:00,2025-10-29 11:00:00-04:00,Short,32.959999084472656,32.65999984741211,0.910191885296124,7,1.2746570411194287,71.56609966006393,2025-10-28,15
2025-10-29 14:30:00-04:00,2025-10-29 14:45:00-04:00,Short,33.220001220703125,32.79999923706055,1.264304540063736,1,1.3163385816007644,68.06240799859411,2025-10-29,14
2025-10-29 15:15:00-04:00,2025-10-30 12:00:00-04:00,Short,33.2599983215332,33.220001220703125,0.1202558714628172,13,1.4194403100640614,62.731976079394734,2025-10-29,15
2025-10-30 15:15:00-04:00,2025-10-31 09:30:00-04:00,Short,33.68000030517578,33.29999923706055,1.1282691943943886,3,1.18176709143363,63.35960216923377,2025-10-30,15
2025-10-31 11:15:00-04:00,2025-10-31 12:45:00-04:00,Short,33.845001220703125,34.43000030517578,-1.7284652485543714,6,1.4279822136143658,62.53931595278191,2025-10-31,11
2025-10-31 13:00:00-04:00,2025-10-31 14:00:00-04:00,Short,34.5099983215332,34.119998931884766,1.1301055016426633,4,2.2821377838490116,72.07317796002567,2025-10-31,13
2025-11-03 10:15:00-05:00,2025-11-03 10:45:00-05:00,Short,34.540000915527344,34.145599365234375,1.1418689630539842,2,1.083563927721883,67.1893375225535,2025-11-03,10
2025-11-03 13:15:00-05:00,2025-11-03 15:15:00-05:00,Long,33.56999969482422,33.779998779296875,0.6255558128737,8,-1.2241353918250473,39.63219734756627,2025-11-03,13
2025-11-04 09:30:00-05:00,2025-11-04 11:45:00-05:00,Short,34.560001373291016,34.209999084472656,1.0127380639771948,9,2.2097136614180157,68.16604484096521,2025-11-04,9
2025-11-04 12:15:00-05:00,2025-11-04 15:00:00-05:00,Short,34.62009811401367,34.525001525878906,0.2746860734524378,11,1.417151283391773,63.02803636424494,2025-11-04,12
2025-11-05 10:15:00-05:00,2025-11-05 13:30:00-05:00,Long,33.730098724365234,33.3650016784668,-1.082407285202241,13,-2.679314453007429,35.56236667078115,2025-11-05,10
2025-11-06 09:30:00-05:00,2025-11-06 10:00:00-05:00,Short,34.029998779296875,34.78850173950195,-2.2289244414153053,2,1.795690165361731,62.42764864884926,2025-11-06,9
2025-11-06 10:15:00-05:00,2025-11-06 10:30:00-05:00,Short,34.47880172729492,35.290000915527344,-2.3527476234484137,1,2.595405543279189,65.11055791603758,2025-11-06,10
2025-11-06 10:45:00-05:00,2025-11-06 11:15:00-05:00,Short,35.349998474121094,34.93000030517578,1.188113683379034,2,4.5677738345155605,75.39060754628795,2025-11-06,10
2025-11-06 11:30:00-05:00,2025-11-06 12:45:00-05:00,Short,35.290000915527344,34.73249816894531,1.5797753814643118,5,3.583875624580346,68.80482649801445,2025-11-06,11
2025-11-06 13:00:00-05:00,2025-11-06 13:30:00-05:00,Short,35.18000030517578,34.619998931884766,1.59181742021937,2,1.7351232561912142,60.47428109890946,2025-11-06,13
2025-11-07 09:30:00-05:00,2025-11-07 09:45:00-05:00,Short,36.439998626708984,35.9900016784668,1.2348983677303398,1,4.28523495006741,73.26034576330142,2025-11-07,9
2025-11-07 10:00:00-05:00,2025-11-07 10:45:00-05:00,Short,35.93000030517578,36.47999954223633,-1.530752107957312,3,2.5761815683775984,64.07565542269315,2025-11-07,10
2025-11-07 11:00:00-05:00,2025-11-07 13:15:00-05:00,Short,36.70000076293945,36.21120071411133,1.3318802143506412,9,4.087610254145666,70.65533124940099,2025-11-07,11
2025-11-07 14:45:00-05:00,2025-11-10 09:30:00-05:00,Long,35.15999984741211,33.20500183105469,-5.560290173042524,5,-2.9168306008062546,39.176470985080705,2025-11-07,14
2025-11-10 09:45:00-05:00,2025-11-10 13:00:00-05:00,Long,33.290000915527344,32.91559982299805,-1.1246653116031193,13,-6.687757967929872,25.23725973683288,2025-11-10,9
2025-11-10 13:15:00-05:00,2025-11-10 15:15:00-05:00,Long,32.970001220703125,33.099998474121094,0.3942895013796314,8,-1.658309524827335,30.05073014726255,2025-11-10,13
2025-11-11 09:45:00-05:00,2025-11-11 10:30:00-05:00,Long,32.630001068115234,32.849998474121094,0.6742182004426358,3,-1.0169178182419287,28.371497006702327,2025-11-11,9
2025-11-12 10:45:00-05:00,2025-11-12 12:30:00-05:00,Short,33.099998474121094,32.880001068115234,0.664644761775026,7,1.0889614248685242,65.03610817591054,2025-11-12,10
2025-11-13 09:30:00-05:00,2025-11-13 10:00:00-05:00,Short,33.619998931884766,33.08000183105469,1.6061782212549447,2,2.0427182377880495,72.78396097611287,2025-11-13,9
2025-11-13 10:30:00-05:00,2025-11-13 11:30:00-05:00,Short,33.58000183105469,34.11000061035156,-1.5783167075551905,4,1.737634818853368,63.44816052537092,2025-11-13,10
2025-11-13 11:45:00-05:00,2025-11-13 13:15:00-05:00,Short,34.08000183105469,34.83000183105469,-2.2007041071123954,6,2.4462705291186095,70.74063735202077,2025-11-13,11
2025-11-13 13:30:00-05:00,2025-11-14 09:30:00-05:00,Short,35.060001373291016,36.04650115966797,-2.8137471412892654,10,3.735255511316624,76.85490483139107,2025-11-13,13
2025-11-14 09:45:00-05:00,2025-11-14 10:30:00-05:00,Short,35.689998626708984,35.13999938964844,1.5410458341933058,3,2.2294802576430253,65.92101716727502,2025-11-14,9
2025-11-14 12:00:00-05:00,2025-11-14 13:15:00-05:00,Long,34.15999984741211,34.51499938964844,1.039225830860834,5,-2.9363880149875374,39.99813642152978,2025-11-14,12
2025-11-17 11:00:00-05:00,2025-11-17 11:30:00-05:00,Short,35.24089813232422,34.68000030517578,1.5916104778100473,2,1.798480894430794,62.1932441564017,2025-11-17,11
2025-11-17 12:45:00-05:00,2025-11-17 13:45:00-05:00,Short,35.43000030517578,36.00749969482422,-1.6299728610616853,4,2.078521650592651,62.030934727928134,2025-11-17,12
2025-11-17 14:00:00-05:00,2025-11-17 14:45:00-05:00,Short,35.93000030517578,36.775001525878906,-2.3517985347230876,3,2.534980677166049,67.64189722148546,2025-11-17,14
2025-11-17 15:00:00-05:00,2025-11-17 15:45:00-05:00,Short,36.77000045776367,36.400001525878906,1.0062521818833525,3,3.8592016979102297,76.63836684827059,2025-11-17,15
2025-11-18 09:30:00-05:00,2025-11-18 10:45:00-05:00,Short,37.66999816894531,38.375,-1.871520746809811,5,5.29432568996104,78.50655403997168,2025-11-18,9
2025-11-18 11:00:00-05:00,2025-11-18 11:15:00-05:00,Short,37.93000030517578,37.2599983215332,1.7664170267648331,1,3.1479575756815565,70.39984758208053,2025-11-18,11
2025-11-18 12:00:00-05:00,2025-11-18 12:30:00-05:00,Short,37.5099983215332,36.84000015258789,1.7861855476562085,2,1.0386110988647932,60.72356653166191,2025-11-18,12
2025-11-18 15:45:00-05:00,2025-11-19 09:30:00-05:00,Short,37.70500183105469,37.05500030517578,1.7239132590189938,1,1.8121560292865588,62.57933235576218,2025-11-18,15
2025-11-20 09:30:00-05:00,2025-11-20 10:45:00-05:00,Long,34.279998779296875,34.869998931884766,1.7211206931087069,5,-7.42203900301766,23.88870537994037,2025-11-20,9
2025-11-20 11:45:00-05:00,2025-11-20 12:30:00-05:00,Short,38.04999923706055,38.97999954223633,-2.4441532820583203,3,5.30547133841513,65.02193598798681,2025-11-20,11
2025-11-20 12:45:00-05:00,2025-11-20 13:00:00-05:00,Short,38.31999969482422,37.06999969482422,3.2620042013435455,1,5.172947292888008,62.70521676031544,2025-11-20,12
2025-11-20 13:30:00-05:00,2025-11-20 13:45:00-05:00,Short,38.71149826049805,39.400001525878906,-1.7785497754382225,1,5.957152524425337,61.68120097248957,2025-11-20,13
2025-11-20 15:30:00-05:00,2025-11-21 10:00:00-05:00,Short,39.029998779296875,39.689998626708984,-1.6910065796932605,4,3.026856726775728,60.45286483625634,2025-11-20,15
2025-11-21 10:15:00-05:00,2025-11-21 11:15:00-05:00,Short,40.06999969482422,39.13999938964844,2.320939137156789,4,3.6838560325054526,64.143226204031,2025-11-21,10
2025-11-24 09:30:00-05:00,2025-11-24 10:00:00-05:00,Long,36.189998626708984,35.45000076293945,-2.0447579216634653,2,-3.9721438583877333,33.62968767959848,2025-11-24,9
2025-11-24 10:15:00-05:00,2025-11-24 13:30:00-05:00,Long,35.2599983215332,34.790000915527344,-1.3329478967071675,13,-5.274209945282707,27.762178755094958,2025-11-24,10
2025-11-24 13:45:00-05:00,2025-11-24 14:45:00-05:00,Long,34.689998626708984,35.116600036621094,1.2297533202657862,4,-1.8778311438621902,27.512127155676907,2025-11-24,13
2025-11-25 11:15:00-05:00,2025-11-25 14:30:00-05:00,Long,34.380001068115234,34.060001373291016,-0.9307727890706597,13,-1.3280068075873588,37.418998604102036,2025-11-25,11
2025-11-25 15:30:00-05:00,2025-11-26 09:30:00-05:00,Long,33.720001220703125,33.20500183105469,-1.5272816459218943,2,-1.2747011602447633,29.029870616289553,2025-11-25,15
2025-11-26 09:45:00-05:00,2025-11-26 11:30:00-05:00,Long,33.349998474121094,32.845001220703125,-1.5142347122139634,7,-1.8508021164880288,27.170471304528665,2025-11-26,9
2025-11-26 11:45:00-05:00,2025-11-26 15:00:00-05:00,Long,32.935001373291016,32.63999938964844,-0.895709644274717,13,-1.74100324279695,26.402057475814416,2025-11-26,11
2025-11-28 09:45:00-05:00,2025-12-01 09:30:00-05:00,Long,32.344600677490234,32.59000015258789,0.7587030600394412,13,-1.2527113542320916,26.583372390218003,2025-11-28,9
2025-12-01 11:30:00-05:00,2025-12-01 14:15:00-05:00,Long,31.829299926757812,32.0099983215332,0.5677108676320072,11,-1.4115374700089314,32.17522390418226,2025-12-01,11
